n_graphs	duration_sec	mean_fragmentation	std_fragmentation	mean_modularity	std_modularity	mean_clustering	mean_coupling	frag_early	frag_late	frag_trend	mod_early	mod_late	n_fragmentation_shifts	graph_autocorr	subject	condition
1	10.000000000000000	0.969363543701135	0.000000000000000	0.393025947566514	0.000000000000000	0.058098355148135	0.064021880161736	0.969363543701135	0.969363543701135	stable	0.393025947566514	0.393025947566514	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.973378921747727	0.000000000000000	0.369400392479398	0.000000000000000	0.042146781172748	0.045214662093518	0.973378921747727	0.973378921747727	stable	0.369400392479398	0.369400392479398	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.984798471853995	0.000000000000000	0.388981269351606	0.000000000000000	0.030188748966168	0.033460706258947	0.984798471853995	0.984798471853995	stable	0.388981269351606	0.388981269351606	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.995562466902354	0.000000000000000	0.612792274833454	0.000000000000000	0.019809567611367	0.029532656575987	0.995562466902354	0.995562466902354	stable	0.612792274833454	0.612792274833454	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.989081484387904	0.000000000000000	0.698431184938005	0.000000000000000	0.033299242871068	0.045826658840900	0.989081484387904	0.989081484387904	stable	0.698431184938005	0.698431184938005	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.984882167121265	0.000000000000000	0.822787738082781	0.000000000000000	0.052760209415304	0.081502619438224	0.984882167121265	0.984882167121265	stable	0.822787738082781	0.822787738082781	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.997032281917678	0.000000000000000	0.805125929137637	0.000000000000000	0.032796674157261	0.078764549189274	0.997032281917678	0.997032281917678	stable	0.805125929137637	0.805125929137637	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.997843351900167	0.000000000000000	0.826765431853855	0.000000000000000	0.030840176013555	0.084632224248008	0.997843351900167	0.997843351900167	stable	0.826765431853855	0.826765431853855	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.999037885903799	0.000000000000000	0.833596062475153	0.000000000000000	0.024403411610802	0.088577542121165	0.999037885903799	0.999037885903799	stable	0.833596062475153	0.833596062475153	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.975641968689397	0.000000000000000	0.855757345107491	0.000000000000000	0.074014707418684	0.113083069719497	0.975641968689397	0.975641968689397	stable	0.855757345107491	0.855757345107491	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.965512923448596	0.000000000000000	0.586735289253378	0.000000000000000	0.074575596000563	0.090090865521809	0.965512923448596	0.965512923448596	stable	0.586735289253378	0.586735289253378	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.968562716885941	0.000000000000000	0.752600201764634	0.000000000000000	0.079412549484366	0.108122774567981	0.968562716885941	0.968562716885941	stable	0.752600201764634	0.752600201764634	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.855602865270952	0.000000000000000	0.354625186886816	0.000000000000000	0.183490386806957	0.194249422407551	0.855602865270952	0.855602865270952	stable	0.354625186886816	0.354625186886816	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.834793403593549	0.000000000000000	0.298025009946092	0.000000000000000	0.215137212534775	0.224196365952478	0.834793403593549	0.834793403593549	stable	0.298025009946092	0.298025009946092	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.815782691518200	0.000000000000000	0.194669975953018	0.000000000000000	0.225689551374864	0.229854870312487	0.815782691518200	0.815782691518200	stable	0.194669975953018	0.194669975953018	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.864093050784966	0.000000000000000	0.157670189309622	0.000000000000000	0.167604148379849	0.169770074064445	0.864093050784966	0.864093050784966	stable	0.157670189309622	0.157670189309622	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.897845270419018	0.000000000000000	0.288895781409066	0.000000000000000	0.164059313047562	0.172663117008934	0.897845270419018	0.897845270419018	stable	0.288895781409066	0.288895781409066	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.913296114843267	0.000000000000000	0.159287563142369	0.000000000000000	0.110137805305113	0.111674995211919	0.913296114843267	0.913296114843267	stable	0.159287563142369	0.159287563142369	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.956511331049292	0.000000000000000	0.395100935703924	0.000000000000000	0.082186779586465	0.090576218132035	0.956511331049292	0.956511331049292	stable	0.395100935703924	0.395100935703924	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.929711625202648	0.000000000000000	0.161123464413966	0.000000000000000	0.083149143414281	0.084201220961441	0.929711625202648	0.929711625202648	stable	0.161123464413966	0.161123464413966	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.941502596788584	0.000000000000000	0.164619767084111	0.000000000000000	0.075112045490724	0.076241715481471	0.941502596788584	0.941502596788584	stable	0.164619767084111	0.164619767084111	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.976063683678501	0.000000000000000	0.774585542675149	0.000000000000000	0.044505326427279	0.059206295936650	0.976063683678501	0.976063683678501	stable	0.774585542675149	0.774585542675149	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.997887302259402	0.000000000000000	1.083678041823857	0.000000000000000	0.033759557807590	0.123835860056926	0.997887302259402	0.997887302259402	stable	1.083678041823857	1.083678041823857	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.998068644801442	0.000000000000000	1.076616778812860	0.000000000000000	0.031238184631049	0.114168685002129	0.998068644801442	0.998068644801442	stable	1.076616778812860	1.076616778812860	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.988138944544304	0.000000000000000	0.917576366594154	0.000000000000000	0.062322047217524	0.118742929742905	0.988138944544304	0.988138944544304	stable	0.917576366594154	0.917576366594154	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.979401598481251	0.000000000000000	1.081981499859294	0.000000000000000	0.054988176631117	0.107085139238329	0.979401598481251	0.979401598481251	stable	1.081981499859294	1.081981499859294	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.991066554212066	0.000000000000000	1.235025377140956	0.000000000000000	0.031360798654861	0.090167916739817	0.991066554212066	0.991066554212066	stable	1.235025377140956	1.235025377140956	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.957086347334246	0.000000000000000	0.672292715977352	0.000000000000000	0.078628120696608	0.097390171852962	0.957086347334246	0.957086347334246	stable	0.672292715977352	0.672292715977352	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.958730314813407	0.000000000000000	0.688451855501268	0.000000000000000	0.078294041519358	0.098231711279073	0.958730314813407	0.958730314813407	stable	0.688451855501268	0.688451855501268	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.994093454544016	0.000000000000000	1.022468051608598	0.000000000000000	0.035202228524479	0.078103937621180	0.994093454544016	0.994093454544016	stable	1.022468051608598	1.022468051608598	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.976161814526941	0.000000000000000	0.934029586188673	0.000000000000000	0.059717047219987	0.094576113704381	0.976161814526941	0.976161814526941	stable	0.934029586188673	0.934029586188673	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.974609566081545	0.000000000000000	0.738706556328707	0.000000000000000	0.078504167638357	0.110969175993373	0.974609566081545	0.974609566081545	stable	0.738706556328707	0.738706556328707	0	1.000000000000000	0000-ACAA	Stress
